xx,TRADE_DATE,SECURITY_CODE,SECURITY_ABBR,CALL_VOLUME,PUT_VOLUME,TOTAL_VOLUME,LEAVES_CALL_QTY,LEAVES_PUT_QTY,LEAVES_QTY,CJ_PC,CCL_PC
2.02e+13,20181218,510050,50ETF,826601,710070,1536671,1532277,1087807,2620084,85.9,70.99
2.02e+13,20181219,510050,50ETF,828521,668136,1496657,1584820,1084941,2669761,80.64,68.46
2.02e+13,20181220,510050,50ETF,1222255,1298060,2520315,1688990,1042908,2731898,106.2,61.75
2.02e+13,20181221,510050,50ETF,1186728,1260916,2447644,1779872,994514,2774386,106.25,55.88
2.02e+13,20181224,510050,50ETF,1078213,796505,1874718,1762948,992561,2755509,73.87,56.3
2.02e+13,20181225,510050,50ETF,1339389,1281469,2620858,1738027,924927,2662954,95.68,53.22
2.02e+13,20181226,510050,50ETF,788142,743744,1531886,946107,700650,1646757,94.37,74.06
2.02e+13,20181227,510050,50ETF,851224,588297,1439521,1115526,760320,1875846,69.11,68.16
2.02e+13,20181228,510050,50ETF,669499,512536,1182035,1170223,788427,1958650,76.56,67.37
2.02e+13,20190102,510050,50ETF,800027,628206,1428233,1291596,798890,2090486,78.52,61.85
2.02e+13,20190103,510050,50ETF,698394,588185,1286579,1336472,836616,2173088,84.22,62.6
2.02e+13,20190104,510050,50ETF,1170437,902197,2072634,1327876,882980,2210856,77.08,66.5
2.02e+13,20190107,510050,50ETF,767922,561322,1329244,1406029,916236,2322265,73.1,65.16
2.02e+13,20190108,510050,50ETF,494184,377110,871294,1432753,942100,2374853,76.31,65.75
2.02e+13,20190109,510050,50ETF,1136035,946415,2082450,1362926,975830,2338756,83.31,71.6
2.02e+13,20190110,510050,50ETF,723970,651210,1375180,1359487,1008980,2368467,89.95,74.22
2.02e+13,20190111,510050,50ETF,816801,711597,1528398,1356637,1055157,2411794,87.12,77.78
2.02e+13,20190114,510050,50ETF,615865,515548,1131413,1418864,1046198,2465062,83.71,73.73
2.02e+13,20190115,510050,50ETF,1088612,972513,2061125,1347538,1145456,2492994,89.34,85.0
2.02e+13,20190116,510050,50ETF,663396,619762,1283158,1364052,1166343,2530395,93.42,85.51
2.02e+13,20190117,510050,50ETF,976909,913170,1890079,1362052,1163626,2525678,93.48,85.43
2.02e+13,20190118,510050,50ETF,1419893,1164841,2584734,1276641,1270059,2546700,82.04,99.48
2.02e+13,20190121,510050,50ETF,1173893,989108,2163001,1262812,1323764,2586576,84.26,104.83
2.02e+13,20190122,510050,50ETF,829124,818687,1647811,1281705,1258350,2540055,98.74,98.18
2.02e+13,20190123,510050,50ETF,782307,665622,1447929,860758,800406,1661164,85.08,92.99
2.02e+13,20190124,510050,50ETF,724164,706883,1431047,931758,890655,1822413,97.61,95.59
2.02e+13,20190125,510050,50ETF,812765,749455,1562220,949318,998769,1948087,92.21,105.21
2.02e+13,20190128,510050,50ETF,843970,752326,1596296,997091,1014259,2011350,89.14,101.72
2.02e+13,20190129,510050,50ETF,790742,759884,1550626,1009574,1081118,2090692,96.1,107.09
2.02e+13,20190130,510050,50ETF,629325,538061,1167386,1029589,1091192,2120781,85.5,105.98
2.02e+13,20190131,510050,50ETF,839992,690076,1530068,1003285,1163337,2166622,82.15,115.95
2.02e+13,20190201,510050,50ETF,766975,676791,1443766,978531,1175118,2153649,88.24,120.09
2.02e+13,20190211,510050,50ETF,848453,816980,1665433,1011313,1251967,2263280,96.29,123.8
2.02e+13,20190212,510050,50ETF,677002,665494,1342496,1065121,1314660,2379781,98.3,123.43
2.02e+13,20190213,510050,50ETF,1322784,1180430,2503214,1004818,1421308,2426126,89.24,141.45
2.02e+13,20190214,510050,50ETF,1069900,820253,1890153,1022736,1415720,2438456,76.67,138.42
2.02e+13,20190215,510050,50ETF,1238359,1067594,2305953,1120935,1309597,2430532,86.21,116.83
2.02e+13,20190218,510050,50ETF,1173909,959193,2133102,1086302,1377647,2463949,81.71,126.82
2.02e+13,20190219,510050,50ETF,1600875,1275546,2876421,1128257,1444227,2572484,79.68,128.01
2.02e+13,20190220,510050,50ETF,1035477,894163,1929640,1161918,1492400,2654318,86.35,128.44
2.02e+13,20190221,510050,50ETF,1468242,1444879,2913121,1150848,1522419,2673267,98.41,132.29
2.02e+13,20190222,510050,50ETF,1541319,1426539,2967858,1083866,1535697,2619563,92.55,141.69
2.02e+13,20190225,510050,50ETF,2876122,2434363,5310485,794635,1612974,2407609,84.64,202.98
2.02e+13,20190226,510050,50ETF,2234679,1943857,4178536,968491,1682399,2650890,86.99,173.71
2.02e+13,20190227,510050,50ETF,1768470,1435747,3204217,866214,1164191,2030405,81.19,134.4
2.02e+13,20190228,510050,50ETF,959695,941456,1901151,997416,1240211,2237627,98.1,124.34
2.02e+13,20190301,510050,50ETF,1308502,1016009,2324511,996728,1298225,2294953,77.65,130.25
2.02e+13,20190304,510050,50ETF,2194844,1594898,3789742,974997,1467029,2442026,72.67,150.46
2.02e+13,20190305,510050,50ETF,1105234,865484,1970718,1079410,1517989,2597399,78.31,140.63
2.02e+13,20190306,510050,50ETF,1353458,1014588,2368046,1140712,1577974,2718686,74.96,138.33
2.02e+13,20190307,510050,50ETF,1311853,1258455,2570308,1231068,1590073,2821141,95.93,129.16
2.02e+13,20190308,510050,50ETF,1566475,1845197,3411672,1444905,1451507,2896412,117.79,100.46
2.02e+13,20190311,510050,50ETF,1506409,1281224,2787633,1495746,1477061,2972807,85.05,98.75
2.02e+13,20190312,510050,50ETF,1492229,1215411,2707640,1479885,1518574,2998459,81.45,102.61
2.02e+13,20190313,510050,50ETF,1347404,1190391,2537795,1462572,1595728,3058300,88.35,109.1
2.02e+13,20190314,510050,50ETF,1069642,999717,2069359,1491114,1635584,3126698,93.46,109.69
2.02e+13,20190315,510050,50ETF,1473630,1350505,2824135,1450330,1623015,3073345,91.64,111.91
2.02e+13,20190318,510050,50ETF,1746724,1456979,3203703,1289764,1688722,2978486,83.41,130.93
2.02e+13,20190319,510050,50ETF,1291415,1041334,2332749,1379512,1691516,3071028,80.64,122.62
2.02e+13,20190320,510050,50ETF,1359584,1231262,2590846,1415311,1720354,3135665,90.56,121.55
2.02e+13,20190321,510050,50ETF,1178026,990758,2168784,1481675,1706691,3188366,84.1,115.19
2.02e+13,20190322,510050,50ETF,1369326,1257689,2627015,1497001,1676965,3173966,91.85,112.02
2.02e+13,20190325,510050,50ETF,1556914,1518051,3074965,1540713,1566456,3107169,97.5,101.67
2.02e+13,20190326,510050,50ETF,1293228,1239879,2533107,1581069,1489206,3070275,95.87,94.19
2.02e+13,20190327,510050,50ETF,1252660,1045851,2298511,884773,833179,1717952,83.49,94.17
2.02e+13,20190328,510050,50ETF,823287,778621,1601908,1001162,968893,1970055,94.57,96.78
2.02e+13,20190329,510050,50ETF,1770754,1198408,2969162,930756,1083953,2014709,67.68,116.46
2.02e+13,20190401,510050,50ETF,1481790,952060,2433850,911749,1219067,2130816,64.25,133.71
2.02e+13,20190402,510050,50ETF,1007695,577920,1585615,1024266,1291417,2315683,57.35,126.08
2.02e+13,20190403,510050,50ETF,1128165,824778,1952943,1047545,1383662,2431207,73.11,132.09
2.02e+13,20190404,510050,50ETF,1700929,1063374,2764303,1107549,1522340,2629889,62.52,137.45
2.02e+13,20190408,510050,50ETF,1687768,1184101,2871869,1233158,1630528,2863686,70.16,132.22
2.02e+13,20190409,510050,50ETF,1165286,992001,2157287,1263142,1698431,2961573,85.13,134.46
2.02e+13,20190410,510050,50ETF,1186170,1197785,2383955,1305490,1773251,3078741,100.98,135.83
2.02e+13,20190411,510050,50ETF,1552660,1566654,3119314,1435920,1737948,3173868,100.9,121.03
2.02e+13,20190412,510050,50ETF,1255520,1231897,2487417,1500715,1667329,3168044,98.12,111.1
2.02e+13,20190415,510050,50ETF,2091145,1477673,3568818,1514596,1666874,3181470,70.66,110.05
2.02e+13,20190416,510050,50ETF,2356628,1777071,4133699,1396577,1720761,3117338,75.41,123.21
2.02e+13,20190417,510050,50ETF,1796704,1316665,3113369,1504508,1724331,3228839,73.28,114.61
2.02e+13,20190418,510050,50ETF,1171598,940643,2112241,1555367,1752458,3307825,80.29,112.67
2.02e+13,20190419,510050,50ETF,2238447,1504245,3742692,1535583,1758005,3293588,67.2,114.48
2.02e+13,20190422,510050,50ETF,2267754,1783282,4051036,1698802,1713667,3412469,78.64,100.88
2.02e+13,20190423,510050,50ETF,1653292,1314945,2968237,1613471,1730197,3343668,79.53,107.23
2.02e+13,20190424,510050,50ETF,1719652,1535936,3255588,1198036,1140641,2338677,89.32,95.21
2.02e+13,20190425,510050,50ETF,1153785,1040181,2193966,1426143,1277636,2703779,90.15,89.59
2.02e+13,20190426,510050,50ETF,1305321,1154072,2459393,1593238,1343938,2937176,88.41,84.35
2.02e+13,20190429,510050,50ETF,1531344,1250911,2782255,1507887,1374551,2882438,81.69,91.16
2.02e+13,20190430,510050,50ETF,1008520,849165,1857685,1580210,1402975,2983185,84.2,88.78
2.02e+13,20190506,510050,50ETF,1961605,2181464,4143069,1827519,1322346,3149865,111.21,72.36
2.02e+13,20190507,510050,50ETF,870800,1360753,2231553,1739577,1354598,3094175,156.26,77.87
2.02e+13,20190508,510050,50ETF,1421658,1394164,2815822,1915852,1369042,3284894,98.07,71.46
2.02e+13,20190509,510050,50ETF,916302,1891476,2807778,1953146,1352472,3305618,206.42,69.25
2.02e+13,20190510,510050,50ETF,2596744,2136875,4733619,1962432,1403091,3365523,82.29,71.5
2.02e+13,20190513,510050,50ETF,1378374,1078409,2456783,2084119,1424333,3508452,78.24,68.34
2.02e+13,20190514,510050,50ETF,1412600,1126253,2538853,2138110,1442468,3580578,79.73,67.46
2.02e+13,20190515,510050,50ETF,1658373,1342877,3001250,1991232,1474369,3465601,80.98,74.04
2.02e+13,20190516,510050,50ETF,1084566,938287,2022853,1980809,1496208,3477017,86.51,75.54
2.02e+13,20190517,510050,50ETF,1547651,1481301,3028952,2051013,1446335,3497348,95.71,70.52
2.02e+13,20190520,510050,50ETF,1693651,1576289,3269940,2161279,1435115,3596394,93.07,66.4
2.02e+13,20190521,510050,50ETF,1688154,1227385,2915539,2073973,1400827,3474800,72.71,67.54
2.02e+13,20190522,510050,50ETF,1284905,1115975,2400880,1223334,1064078,2287412,86.85,86.98
2.02e+13,20190523,510050,50ETF,1154875,1100854,2255729,1373922,1156255,2530177,95.32,84.16
2.02e+13,20190524,510050,50ETF,1020338,869914,1890252,1433024,1191244,2624268,85.26,83.13
2.02e+13,20190527,510050,50ETF,1442998,1181991,2624989,1526240,1241840,2768080,81.91,81.37
2.02e+13,20190528,510050,50ETF,1232222,967926,2200148,1514622,1282760,2797382,78.55,84.69
2.02e+13,20190529,510050,50ETF,1195332,1019883,2215215,1536721,1360721,2897442,85.32,88.55
2.02e+13,20190530,510050,50ETF,1082873,1093442,2176315,1614981,1330056,2945037,100.98,82.36
2.02e+13,20190531,510050,50ETF,1139577,966650,2106227,1661487,1350654,3012141,84.83,81.29
2.02e+13,20190603,510050,50ETF,1342604,1138919,2481523,1703640,1406444,3110084,84.83,82.56
2.02e+13,20190604,510050,50ETF,892329,820341,1712670,1836935,1430970,3267905,91.93,77.9
2.02e+13,20190605,510050,50ETF,1000561,803573,1804134,1872625,1458502,3331127,80.31,77.89
2.02e+13,20190606,510050,50ETF,977260,861464,1838724,1933026,1476445,3409471,88.15,76.38
2.02e+13,20190610,510050,50ETF,1173802,1084739,2258541,1878871,1570570,3449441,92.41,83.59
2.02e+13,20190611,510050,50ETF,2131586,1658954,3790540,1708019,1679683,3387702,77.83,98.34
2.02e+13,20190612,510050,50ETF,1032714,884202,1916916,1802489,1651403,3453892,85.62,91.62
2.02e+13,20190613,510050,50ETF,1345080,1027984,2373064,1890833,1636906,3527739,76.43,86.57
2.02e+13,20190614,510050,50ETF,1117659,853411,1971070,1920272,1648615,3568887,76.36,85.85
2.02e+13,20190617,510050,50ETF,1202108,1025078,2227186,1917826,1667362,3585188,85.27,86.94
2.02e+13,20190618,510050,50ETF,1097287,942335,2039622,1922236,1710700,3632936,85.88,89.0
2.02e+13,20190619,510050,50ETF,2370989,1496505,3867494,1702782,1656950,3359732,63.12,97.31
2.02e+13,20190620,510050,50ETF,3833208,2433482,6266690,1507865,1851340,3359205,63.48,122.78
2.02e+13,20190621,510050,50ETF,2098687,1246281,3344968,1660374,1821176,3481550,59.38,109.68
2.02e+13,20190624,510050,50ETF,1470669,1053708,2524377,1681425,1827428,3508853,71.65,108.68
2.02e+13,20190625,510050,50ETF,2260119,2037753,4297872,1812409,1715275,3527684,90.16,94.64
2.02e+13,20190626,510050,50ETF,1095262,933662,2028924,1323357,1022248,2345605,85.25,77.25
2.02e+13,20190627,510050,50ETF,1485758,971252,2457010,1429381,1151817,2581198,65.37,80.58
2.02e+13,20190628,510050,50ETF,988970,848149,1837119,1553288,1246460,2799748,85.76,80.25
2.02e+13,20190701,510050,50ETF,1997931,1341081,3339012,1613523,1354241,2967764,67.12,83.93
2.02e+13,20190702,510050,50ETF,869589,647023,1516612,1685686,1446033,3131719,74.41,85.78
2.02e+13,20190703,510050,50ETF,1036662,850423,1887085,1787562,1459719,3247281,82.03,81.66
2.02e+13,20190704,510050,50ETF,1088972,874484,1963456,1901054,1481544,3382598,80.3,77.93
2.02e+13,20190705,510050,50ETF,973583,705049,1678632,1921109,1518293,3439402,72.42,79.03
2.02e+13,20190708,510050,50ETF,1783365,1697606,3480971,2070510,1464629,3535139,95.19,70.74
2.02e+13,20190709,510050,50ETF,1193176,932569,2125745,2130335,1461728,3592063,78.16,68.61
2.02e+13,20190710,510050,50ETF,1008294,819076,1827370,2137907,1491469,3629376,81.23,69.76
2.02e+13,20190711,510050,50ETF,1622254,1162582,2784836,2181029,1536204,3717233,71.66,70.43
2.02e+13,20190712,510050,50ETF,1499785,1181435,2681220,2117878,1593294,3711172,78.77,75.23
2.02e+13,20190715,510050,50ETF,2006890,1649385,3656275,2211382,1592898,3804280,82.19,72.03
2.02e+13,20190716,510050,50ETF,1007714,783405,1791119,2338534,1603716,3942250,77.74,68.58
2.02e+13,20190717,510050,50ETF,1203805,819623,2023428,2371042,1641936,4012978,68.09,69.25
2.02e+13,20190718,510050,50ETF,1108785,848845,1957630,2400933,1647876,4048809,76.56,68.63
2.02e+13,20190719,510050,50ETF,1938586,1227439,3166025,2345706,1682603,4028309,63.32,71.73
2.02e+13,20190722,510050,50ETF,1839480,1209953,3049433,2307636,1678769,3986405,65.78,72.75
2.02e+13,20190723,510050,50ETF,1304195,895977,2200172,2227682,1614534,3842216,68.7,72.48
2.02e+13,20190724,510050,50ETF,1876333,1176347,3052680,1253354,1056741,2310095,62.69,84.31
2.02e+13,20190725,510050,50ETF,966129,810931,1777060,1333151,1205239,2538390,83.94,90.41
2.02e+13,20190726,510050,50ETF,688008,590545,1278553,1370329,1302378,2672707,85.83,95.04
2.02e+13,20190729,510050,50ETF,570678,538290,1108968,1417548,1325227,2742775,94.32,93.49
2.02e+13,20190730,510050,50ETF,902678,707524,1610202,1479267,1380102,2859369,78.38,93.3
2.02e+13,20190731,510050,50ETF,911859,857916,1769775,1634911,1397343,3032254,94.08,85.47
2.02e+13,20190801,510050,50ETF,1246409,1007668,2254077,1718994,1453592,3172586,80.85,84.56
2.02e+13,20190802,510050,50ETF,1267360,1281935,2549295,1776505,1432524,3209029,101.15,80.64
2.02e+13,20190805,510050,50ETF,1623721,1566642,3190363,1981738,1445497,3427235,96.48,72.94
2.02e+13,20190806,510050,50ETF,1883995,2054067,3938062,2097085,1503044,3600129,109.03,71.67
2.02e+13,20190807,510050,50ETF,1262801,926940,2189741,2188785,1561058,3749843,73.4,71.32
2.02e+13,20190808,510050,50ETF,1263496,1075738,2339234,2186951,1646318,3833269,85.14,75.28
2.02e+13,20190809,510050,50ETF,1071517,936876,2008393,2216026,1678630,3894656,87.43,75.75
2.02e+13,20190812,510050,50ETF,1244098,1144584,2388682,2152305,1830873,3983178,92.0,85.07
2.02e+13,20190813,510050,50ETF,830169,791615,1621784,2218399,1836797,4055196,95.36,82.8
2.02e+13,20190814,510050,50ETF,1172147,990692,2162839,2260174,1841582,4101756,84.52,81.48
2.02e+13,20190815,510050,50ETF,1519768,1555724,3075492,2220703,1910174,4130877,102.37,86.02
2.02e+13,20190816,510050,50ETF,1807600,1483379,3290979,2153000,1939461,4092461,82.06,90.08
2.02e+13,20190819,510050,50ETF,2209940,1799810,4009750,2033159,2013655,4046814,81.44,99.04
2.02e+13,20190820,510050,50ETF,1345632,1080929,2426561,2076158,1990975,4067133,80.33,95.9
2.02e+13,20190821,510050,50ETF,840026,812097,1652123,2093979,1979004,4072983,96.68,94.51
2.02e+13,20190822,510050,50ETF,1135261,992807,2128068,2125147,1982391,4107538,87.45,93.28
2.02e+13,20190823,510050,50ETF,2450795,1720133,4170928,1907981,2050461,3958442,70.19,107.47
2.02e+13,20190826,510050,50ETF,1710242,1705462,3415704,1999704,1942414,3942118,99.72,97.14
2.02e+13,20190827,510050,50ETF,2058760,1576833,3635593,1922945,1964994,3887939,76.59,102.19
2.02e+13,20190828,510050,50ETF,1307217,1132777,2439994,1379415,1343534,2722949,86.66,97.4
2.02e+13,20190829,510050,50ETF,1238220,1140671,2378891,1572455,1480186,3052641,92.12,94.13
2.02e+13,20190830,510050,50ETF,1217445,1059174,2276619,1612095,1562257,3174352,87.0,96.91
2.02e+13,20190902,510050,50ETF,1220255,1150451,2370706,1609070,1681299,3290369,94.28,104.49
2.02e+13,20190903,510050,50ETF,775088,692198,1467286,1680763,1737797,3418560,89.31,103.39
2.02e+13,20190904,510050,50ETF,1489125,1391720,2880845,1665130,1861518,3526648,93.46,111.79
2.02e+13,20190905,510050,50ETF,2923494,1978117,4901611,1644413,1934250,3578663,67.66,117.63
2.02e+13,20190906,510050,50ETF,1454336,1089237,2543573,1685397,1999011,3684408,74.9,118.61
2.02e+13,20190909,510050,50ETF,1825595,1184142,3009737,1946500,2098469,4044969,64.86,107.81
2.02e+13,20190910,510050,50ETF,1075830,821554,1897384,2066385,2121407,4187792,76.36,102.66
2.02e+13,20190911,510050,50ETF,1474322,1023121,2497443,2195659,2123449,4319108,69.4,96.71
2.02e+13,20190912,510050,50ETF,1519132,1176709,2695841,2103982,2118808,4222790,77.46,100.7
2.02e+13,20190916,510050,50ETF,1312261,985138,2297399,2227298,2148188,4375486,75.07,96.45
2.02e+13,20190917,510050,50ETF,1829521,1469740,3299261,2363108,2068546,4431654,80.33,87.53
2.02e+13,20190918,510050,50ETF,1467160,1100530,2567690,2294326,2077096,4371422,75.01,90.53
2.02e+13,20190919,510050,50ETF,1254973,1028132,2283105,2301224,2052265,4353489,81.92,89.18
2.02e+13,20190920,510050,50ETF,1195797,976326,2172123,2255151,2062119,4317270,81.65,91.44
2.02e+13,20190923,510050,50ETF,1528865,1445625,2974490,2321790,1968505,4290295,94.56,84.78
2.02e+13,20190924,510050,50ETF,1592134,1164813,2756947,2235230,1931133,4166363,73.16,86.4
2.02e+13,20190925,510050,50ETF,1219178,989048,2208226,1425173,1085454,2510627,81.12,76.16
2.02e+13,20190926,510050,50ETF,1099057,931105,2030162,1593708,1216933,2810641,84.72,76.36
2.02e+13,20190927,510050,50ETF,850537,759391,1609928,1709445,1281274,2990719,89.28,74.95
2.02e+13,20190930,510050,50ETF,1184482,876730,2061212,1870570,1370558,3241128,74.02,73.27
2.02e+13,20191008,510050,50ETF,1391166,1149231,2540397,1879180,1423296,3302476,82.61,75.74
2.02e+13,20191009,510050,50ETF,1224468,961697,2186165,1943223,1442054,3385277,78.54,74.21
2.02e+13,20191010,510050,50ETF,1165987,892952,2058939,1932390,1502771,3435161,76.58,77.77
2.02e+13,20191011,510050,50ETF,2119136,1578118,3697254,1833249,1601130,3434379,74.47,87.34
2.02e+13,20191014,510050,50ETF,2342476,1808560,4151036,1885073,1688387,3573460,77.21,89.57
2.02e+13,20191015,510050,50ETF,970420,856044,1826464,1911644,1733963,3645607,88.21,90.71
2.02e+13,20191016,510050,50ETF,1880041,1449770,3329811,1939239,1785452,3724691,77.11,92.07
2.02e+13,20191017,510050,50ETF,1206520,890068,2096588,1968683,1808954,3777637,73.77,91.89
2.02e+13,20191018,510050,50ETF,2323674,1901315,4224989,2116064,1722583,3838647,81.82,81.41
2.02e+13,20191021,510050,50ETF,1455349,1115475,2570824,2120485,1752824,3873309,76.65,82.66
2.02e+13,20191022,510050,50ETF,1453570,1143496,2597066,2118750,1778865,3897615,78.67,83.96
2.02e+13,20191023,510050,50ETF,1275389,1148391,2423780,1469577,1318555,2788132,90.04,89.72
2.02e+13,20191024,510050,50ETF,1404390,1123481,2527871,1634705,1454105,3088810,80.0,88.95
2.02e+13,20191025,510050,50ETF,1398747,1221627,2620374,1699496,1525679,3225175,87.34,89.77
2.02e+13,20191028,510050,50ETF,1221496,924688,2146184,1820337,1599060,3419397,75.7,87.84
2.02e+13,20191029,510050,50ETF,706260,601661,1307921,1883209,1650292,3533501,85.19,87.63
2.02e+13,20191030,510050,50ETF,1039341,913868,1953209,1991922,1698744,3690666,87.93,85.28
2.02e+13,20191031,510050,50ETF,785429,648502,1433931,2016431,1725037,3741468,82.57,85.55
2.02e+13,20191101,510050,50ETF,1760642,1476298,3236940,1882481,1800772,3683253,83.85,95.66
2.02e+13,20191104,510050,50ETF,1113773,968344,2082117,1907371,1885666,3793037,86.94,98.86
2.02e+13,20191105,510050,50ETF,2512825,1794162,4306987,1889767,1933831,3823598,71.4,102.33
2.02e+13,20191106,510050,50ETF,984486,688758,1673244,1935033,1947636,3882669,69.96,100.65
2.02e+13,20191107,510050,50ETF,1435654,1003393,2439047,2005569,1953704,3959273,69.89,97.41
2.02e+13,20191108,510050,50ETF,1721292,1178914,2900206,2121912,1970348,4092260,68.49,92.86
